Datasheet,Image,DK Part #,MfrPartNum,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,"Part Status","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Lifetime @ Temp.","Operating Temperature","Polarization","Ratings","Applications","Ripple Current @ Low Frequency","Ripple Current @ High Frequency","Impedance","Lead Spacing","Size / Dimension","Height - Seated (Max)","Surface Mount Land Size","Mounting Type","Package / Case"
"https://www.nichicon.co.jp/english/products/pdfs/e-upj.pdf","//media.digikey.com/Photos/Nichicon%20Photos/UPJ%20Series%2016mm.JPG","493-15632-ND","UPJ1E821MHD6","Nichicon","Nichicon","CAP ALUM 820UF 20% 25V RADIAL","49","1.37","0","1","Bulk","UPJ","Active","820 µF","±20%","25 V","-","5000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","1.13 A @ 120 Hz","1.34 A @ 10 kHz","79 mOhms","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","0.650"" (16.50mm)","-","Through Hole","Radial, Can"
"https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/LXYLL-e.PDF","//media.digikey.com/Photos/United%20Chemi-Con%20Photos/ELXY630ELL221MK20S.JPG","565-1842-ND","ELXY500ELL331MK20S","United Chemi-Con","United Chemi-Con","CAP ALUM 330UF 20% 50V RADIAL","658","1.37","0","1","Bulk","LXY","Active","330 µF","±20%","50 V","-","7000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","595 mA @ 120 Hz","1.19 A @ 100 kHz","59 mOhms","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","0.846"" (21.50mm)","-","Through Hole","Radial, Can"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/8157","//media.digikey.com/Photos/Panasonic%20Photos/EEU-FR1C472L.JPG","P14388-ND","EEU-FR1A682L","Panasonic Electronic Components","Panasonic Electronic Components","CAP ALUM 6800UF 20% 10V RADIAL","1","1.97","0","1","Bulk","FR-A","Active","6800 µF","±20%","10 V","-","10000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","3 A @ 120 Hz","3.75 A @ 100 kHz","12 mOhms","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","1.457"" (37.00mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-uhw.pdf","//media.digikey.com/Photos/Nichicon%20Photos/UHW%20Series%2016-27mm.JPG","493-6945-ND","UHW1H122MHD","Nichicon","Nichicon","CAP ALUM 1200UF 20% 50V RADIAL","2","2.38","0","1","Bulk","UHW","Active","1200 µF","±20%","50 V","-","10000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","1.962 A @ 120 Hz","3.27 A @ 100 kHz","21 mOhms","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.063"" (27.00mm)","-","Through Hole","Radial, Can"
"https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KZNLL-e.PDF","//media.digikey.com/photos/United%20Chemi-Con%20Photos/KZN%20SERIES%2018x41.5mm.JPG","565-4126-ND","EKZN800ELL122ML40S","United Chemi-Con","United Chemi-Con","CAP ALUM 1200UF 20% 80V RADIAL","1","3.73","0","1","Bulk","KZN","Active","1200 µF","±20%","80 V","-","10000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","2.106 A @ 120 Hz","3.51 A @ 100 kHz","18 mOhms","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.634"" (41.50mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-upw.pdf","//media.digikey.com/photos/Nichicon%20Photos/PW%20SERIES%2027mm.jpg","493-12097-1-ND,493-12097-3-ND","UPW0J222MPD6TD","Nichicon","Nichicon","CAP ALUM 2200UF 20% 6.3V RADIAL","12","1.02","0","1","Cut Tape (CT),Tape & Box (TB)","UPW","Active","2200 µF","±20%","6.3 V","-","5000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","1.224 A @ 120 Hz","1.44 A @ 100 kHz","45 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.063"" (27.00mm)","-","Through Hole","Radial, Can"
"https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/LXZLL-e.PDF","//media.digikey.com/Photos/United%20Chemi-Con%20Photos/ELXZ630ELL680MH12D.JPG","565-2014-ND","ELXZ500ELL181MH20D","United Chemi-Con","United Chemi-Con","CAP ALUM 180UF 20% 50V RADIAL","33","0.8","0","1","Bulk","LXZ","Active","180 µF","±20%","50 V","-","3000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","292 mA @ 120 Hz","730 mA @ 100 kHz","120 mOhms","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.787"" (20.00mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/UHW_e.pdf","//media.digikey.com/Photos/Nichicon%20Photos/UHW%20Series%2027mm.JPG","493-14600-1-ND,493-14600-3-ND","UHW1J561MHD1TO","Nichicon","Nichicon","CAP ALUM 560UF 20% 63V RADIAL","4","2.03","0","1","Cut Tape (CT),Tape & Box (TB)","UHW","Active","560 µF","±20%","63 V","-","10000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","1.23 A @ 120 Hz","2.46 A @ 100 kHz","49 mOhms","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","1.063"" (27.00mm)","-","Through Hole","Radial, Can"
"https://www.rubycon.co.jp/wp-content/uploads/catalog-aluminum/ZLQ.pdf","//media.digikey.com/Photos/Rubycon/MFG_ZLQ-Series.jpg","1189-3606-ND","6.3ZLQ8200MEFC12.5X30","Rubycon","Rubycon","CAP ALUM 8200UF 20% 6.3V RADIAL","4","1.36","0","1","Bulk","ZLQ","Active","8200 µF","±20%","6.3 V","-","6000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","2.576 A @ 120 Hz","3.68 A @ 100 kHz","12 mOhms","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","1.260"" (32.00mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-upm.pdf","//media.digikey.com/Photos/Nichicon%20Photos/UPM0J392MHD.jpg","493-5582-ND","UPM0J392MHD","Nichicon","Nichicon","CAP ALUM 3900UF 20% 6.3V RADIAL","15","1.44","0","1","Bulk","UPM","Active","3900 µF","±20%","6.3 V","-","5000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","1.78 A @ 120 Hz","1.98 A @ 10 kHz","31 mOhms","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","1.319"" (33.50mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-uhw.pdf","-","493-17852-ND","UHW2A391MHD6","Nichicon","Nichicon","CAP ALUM 390UF 20% 100V RADIAL","6","3.04","0","1","Bulk","UHW","Active","390 µF","±20%","100 V","-","10000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","1.215 A @ 120 Hz","2.43 A @ 100 kHz","40 mOhms","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.043"" (26.50mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-upm.pdf","//media.digikey.com/Photos/Nichicon%20Photos/UPM1C562MHD6.JPG","493-5602-ND","UPM1C562MHD6","Nichicon","Nichicon","CAP ALUM 5600UF 20% 16V RADIAL","18","3.5","0","1","Bulk","UPM","Active","5600 µF","±20%","16 V","-","5000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","2.35 A @ 120 Hz","2.62 A @ 10 kHz","22 mOhms","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.476"" (37.50mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-ubw.pdf","//media.digikey.com/Photos/Nichicon%20Photos/BW%20SERIES%2016mm.jpg","493-13040-ND","UBW1A472MHD","Nichicon","Nichicon","CAP ALUM 4700UF 20% 10V RADIAL","20","3.82","0","1","Bulk","UBW","Active","4700 µF","±20%","10 V","-","3000 Hrs @ 135°C","-55°C ~ 135°C","Polar","-","Automotive","1.816 A @ 120 Hz","2.71 A @ 100 kHz","20 mOhms","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.319"" (33.50mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-upm.pdf","//media.digikey.com/Photos/Nichicon%20Photos/UPM2A471MHD6.JPG","493-5636-ND","UPM2A471MHD6","Nichicon","Nichicon","CAP ALUM 470UF 20% 100V RADIAL","18","3.89","0","1","Bulk","UPM","Active","470 µF","±20%","100 V","-","5000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","1.57 A @ 120 Hz","1.97 A @ 10 kHz","56 mOhms","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.476"" (37.50mm)","-","Through Hole","Radial, Can"
"https://www.we-online.com/katalog/datasheet/860160275035.pdf","//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WCAP-ATLL.jpg","732-9440-1-ND,732-9440-3-ND","860160275035","Würth Elektronik","Würth Elektronik","CAP ALUM 1800UF 20% 10V RADIAL","100","1.03","0","1","Cut Tape (CT),Tape & Box (TB)","WCAP-ATLL","Active","1800 µF","±20%","10 V","-","7000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","1.04 A @ 120 Hz","1.65 A @ 100 kHz","102 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.043"" (26.50mm)","-","Through Hole","Radial, Can"
"https://www.vishay.com/docs/28459/152cme.pdf","//media.digikey.com/Photos/Vishay%20BC%20Photos/MFG_MAL215299x0xE3.jpg","56-MAL215299601E3TR-ND,56-MAL215299601E3CT-ND,56-MAL215299601E3DKR-ND","MAL215299601E3","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP ALUM 2.2UF 20% 400V SMD","1,500","1.35","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","152 CME","Active","2.2 µF","±20%","400 V","-","1500 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","30 mA @ 100 Hz","75 mA @ 30 kHz","13 Ohms","-","0.394"" Dia (10.00mm)","0.413"" (10.50mm)","0.413"" L x 0.413"" W (10.50mm x 10.50mm)","Surface Mount","Radial, Can - SMD"
"https://industrial.panasonic.com/cdbs/www-data/pdf/RDF0000/ABA0000C1015.pdf","//media.digikey.com/Photos/Panasonic%20Photos/FK-Series.jpg","P124308-ND","EEU-FK1E821","Panasonic Electronic Components","Panasonic Electronic Components","CAP ALUM 820UF 20% 25V RADIAL TH","1,647","1.2","0","1","Bulk","FK","Active","820 µF","±20%","25 V","-","4000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","1.1175 A @ 120 Hz","1.49 A @ 100 kHz","35 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.866"" (22.00mm)","-","Through Hole","Radial, Can"
"https://industrial.panasonic.com/cdbs/www-data/pdf/RDF0000/ABA0000C1015.pdf","//media.digikey.com/Photos/Panasonic%20Photos/FK-Series.jpg","P124239-ND","EEU-FK0J102","Panasonic Electronic Components","Panasonic Electronic Components","CAP ALUM 1000UF 20% 6.3V RAD TH","1,640","0.83","0","1","Bulk","FK","Active","1000 µF","±20%","6.3 V","-","4000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","675 mA @ 120 Hz","900 mA @ 100 kHz","63 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.551"" (14.00mm)","-","Through Hole","Radial, Can"
"https://industrial.panasonic.com/cdbs/www-data/pdf/RDF0000/ABA0000C1015.pdf","//media.digikey.com/Photos/Panasonic%20Photos/FK-Series.jpg","P124281-ND","EEU-FK1C332L","Panasonic Electronic Components","Panasonic Electronic Components","CAP ALUM 3300UF 20% 16V RAD TH","605","2.5","0","1","Bulk","FK","Active","3300 µF","±20%","16 V","-","5000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","2.176 A @ 120 Hz","2.72 A @ 100 kHz","18 mOhms","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","1.260"" (32.00mm)","-","Through Hole","Radial, Can"
"https://industrial.panasonic.com/cdbs/www-data/pdf/RDF0000/ABA0000C1015.pdf","//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/EEU-FK1E472S.JPG","P124305-ND","EEU-FK1E472S","Panasonic Electronic Components","Panasonic Electronic Components","CAP ALUM 4700UF 20% 25V RAD TH","456","3.41","0","1","Bulk","FK","Active","4700 µF","±20%","25 V","-","5000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","2.28 A @ 120 Hz","2.85 A @ 100 kHz","18 mOhms","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.063"" (27.00mm)","-","Through Hole","Radial, Can"
"https://industrial.panasonic.com/cdbs/www-data/pdf/RDF0000/ABA0000C1015.pdf","//media.digikey.com/Photos/Panasonic%20Photos/FK-Series.jpg","P124319-ND","EEU-FK1V222S","Panasonic Electronic Components","Panasonic Electronic Components","CAP ALUM 2200UF 20% 35V RAD TH","15","2.69","0","1","Bulk","FK","Active","2200 µF","±20%","35 V","-","5000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","2.112 A @ 120 Hz","2.64 A @ 100 kHz","25 mOhms","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","0.866"" (22.00mm)","-","Through Hole","Radial, Can"
"https://www.rubycon.co.jp/wp-content/uploads/catalog-aluminum/YXJ.pdf","//media.digikey.com/Renders/Rubycon/YXJ%20Series%205x11.jpg","1189-1660-1-ND,1189-1660-3-ND","50YXJ22MTA5X11","Rubycon","Rubycon","CAP ALUM 22UF 20% 50V RADIAL","41,974","0.24","0","1","Cut Tape (CT),Tape & Box (TB)","YXJ","Active","22 µF","±20%","50 V","-","5000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","99 mA @ 120 Hz","180 mA @ 100 kHz","700 mOhms","0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-upj.pdf","//media.digikey.com/Photos/Nichicon%20Photos/UPJ1J151MPD1TD.JPG","493-5042-1-ND,493-5042-3-ND","UPJ1H010MDD1TD","Nichicon","Nichicon","CAP ALUM 1UF 20% 50V RADIAL","1,733","0.33","0","1","Cut Tape (CT),Tape & Box (TB)","UPJ","Not For New Designs","1 µF","±20%","50 V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","18 mA @ 120 Hz","36 mA @ 10 kHz","14 Ohms","0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.472"" (12.00mm)","-","Through Hole","Radial, Can"
"https://www.we-online.com/katalog/datasheet/860040672001.pdf","//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WCAP-ATUL.jpg","732-9184-1-ND,732-9184-3-ND","860040672001","Würth Elektronik","Würth Elektronik","CAP ALUM 22UF 20% 50V RADIAL","3,777","0.14","0","1","Cut Tape (CT),Tape & Box (TB)","WCAP-ATUL","Active","22 µF","±20%","50 V","-","5000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","147.4 mA @ 120 Hz","220 mA @ 100 kHz","650 mOhms","0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-ups.pdf","//media.digikey.com/Photos/Nichicon%20Photos/PS%20Series%205mm.jpg","493-5362-1-ND,493-5362-3-ND","UPS1E100MDD1TD","Nichicon","Nichicon","CAP ALUM 10UF 20% 25V RADIAL","6,920","0.33","0","1","Cut Tape (CT),Tape & Box (TB)","UPS","Active","10 µF","±20%","25 V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","27.2 mA @ 120 Hz","160 mA @ 100 kHz","1.5 Ohms","0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-ups.pdf","//media.digikey.com/Photos/Nichicon%20Photos/PS%20Series%205mm.jpg","493-11324-1-ND,493-11324-3-ND","UPS1V100MDD1TD","Nichicon","Nichicon","CAP ALUM 10UF 20% 35V RADIAL","2,306","0.33","0","1","Cut Tape (CT),Tape & Box (TB)","UPS","Active","10 µF","±20%","35 V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","27.2 mA @ 120 Hz","160 mA @ 100 kHz","1.5 Ohms","0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)","-","Through Hole","Radial, Can"
"https://www.rubycon.co.jp/wp-content/uploads/catalog-aluminum/YXF.pdf","//media.digikey.com/Photos/Rubycon/50YXF22MEFC5X11.JPG","1189-1853-ND","50YXF22MEFC5X11","Rubycon","Rubycon","CAP ALUM 22UF 20% 50V RADIAL","32,794","0.27","0","1","Bulk","YXF","Active","22 µF","±20%","50 V","-","5000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","82.5 mA @ 120 Hz","150 mA @ 100 kHz","900 mOhms","0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-upm.pdf","//media.digikey.com/Photos/Nichicon%20Photos/PM%20Series%205mm.JPG","UPM1H100MDD-ND","UPM1H100MDD","Nichicon","Nichicon","CAP ALUM 10UF 20% 50V RADIAL","5,438","0.31","0","1","Bulk","UPM","Active","10 µF","±20%","50 V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","57 mA @ 120 Hz","115 mA @ 10 kHz","1.4 Ohms","0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)","-","Through Hole","Radial, Can"
"https://www.rubycon.co.jp/wp-content/uploads/catalog-aluminum/YXF.pdf","//media.digikey.com/Photos/Rubycon/25YXF100MEFC6.3X11.JPG","1189-1854-ND","50YXF47MEFC6.3X11","Rubycon","Rubycon","CAP ALUM 47UF 20% 50V RADIAL","32,014","0.32","0","1","Bulk","YXF","Active","47 µF","±20%","50 V","-","5000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","175 mA @ 120 Hz","250 mA @ 100 kHz","400 mOhms","0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-upw.pdf","//media.digikey.com/photos/Nichicon%20Photos/PW%20SERIES%2011.0%204D,5D%20996-999.jpg","493-1775-ND","UPW1C470MDD","Nichicon","Nichicon","CAP ALUM 47UF 20% 16V RADIAL","3,391","0.36","0","1","Bulk","UPW","Active","47 µF","±20%","16 V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","54 mA @ 120 Hz","180 mA @ 100 kHz","600 mOhms","0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-upw.pdf","//media.digikey.com/photos/Nichicon%20Photos/UPW%20SERIES%2022mm.jpg","493-11969-1-ND,493-11969-3-ND","UPW1J221MPD1TD","Nichicon","Nichicon","CAP ALUM 220UF 20% 63V RADIAL","1,934","0.87","0","1","Cut Tape (CT),Tape & Box (TB)","UPW","Active","220 µF","±20%","63 V","-","5000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","575.25 mA @ 120 Hz","885 mA @ 100 kHz","147 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.866"" (22.00mm)","-","Through Hole","Radial, Can"
"https://industrial.panasonic.com/ww/products/pt/aluminum-cap-lead/models/EEUFC1V330","//media.digikey.com/photos/Panasonic%20Photos/FC%20SERIES%2011,5.jpg","P10290-ND","EEU-FC1V330","Panasonic Electronic Components","Panasonic Electronic Components","CAP ALUM 33UF 20% 35V RADIAL","11,294","0.36","0","1","Bulk","FC","Active","33 µF","±20%","35 V","-","1000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","113.8 mA @ 120 Hz","175 mA @ 100 kHz","800 mOhms","0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)","-","Through Hole","Radial, Can"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/FC_Series_TypeA_Rev2016.pdf","//media.digikey.com/photos/Panasonic%20Photos/FC%20SERIES%2011,5.jpg","P10195-ND","EEU-FC0J101","Panasonic Electronic Components","Panasonic Electronic Components","CAP ALUM 100UF 20% 6.3V RADIAL","2,197","0.39","0","1","Bulk","FC","Active","100 µF","±20%","6.3 V","-","1000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","113.8 mA @ 120 Hz","175 mA @ 100 kHz","800 mOhms","0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-ubt.pdf","//media.digikey.com/Photos/Nichicon%20Photos/BT%20SERIES%2010mm.JPG","493-13105-1-ND,493-13105-3-ND","UBT1J101MPD1TD","Nichicon","Nichicon","CAP ALUM 100UF 20% 63V RADIAL","18,912","0.93","0","1","Cut Tape (CT),Tape & Box (TB)","UBT","Active","100 µF","±20%","63 V","-","3000 Hrs @ 125°C","-40°C ~ 125°C","Polar","-","Automotive","345 mA @ 120 Hz","690 mA @ 100 kHz","410 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.709"" (18.00mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-upw.pdf","//media.digikey.com/photos/Nichicon%20Photos/PW%20SERIES%2015.0%206.3D,8D%20996-999.jpg","493-1745-ND","UPW1A681MPD6","Nichicon","Nichicon","CAP ALUM 680UF 20% 10V RADIAL","1,515","0.68","0","1","Bulk","UPW","Active","680 µF","±20%","10 V","-","3000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","547.5 mA @ 120 Hz","730 mA @ 100 kHz","85 mOhms","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.591"" (15.00mm)","-","Through Hole","Radial, Can"
"https://industrial.panasonic.com/ww/products/pt/aluminum-cap-lead/models/EEUFC1J151","//media.digikey.com/Photos/Panasonic%20Photos/EEU-FC2A220.JPG","P10344-ND","EEU-FC1J151","Panasonic Electronic Components","Panasonic Electronic Components","CAP ALUM 150UF 20% 63V RADIAL","2,175","0.76","0","1","Bulk","FC","Active","150 µF","±20%","63 V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","448.5 mA @ 120 Hz","690 mA @ 100 kHz","178 mOhms","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.787"" (20.00mm)","-","Through Hole","Radial, Can"
"https://industrial.panasonic.com/cdbs/www-data/pdf/RDF0000/ABA0000C1255.pdf","//media.digikey.com/Photos/Panasonic%20Photos/EEU-FS1K680.JPG","P122363-ND","EEU-FS1A122L","Panasonic Electronic Components","Panasonic Electronic Components","CAP ALUM 1200UF 20% 10V RADIAL","2,049","0.76","0","1","Bulk","FS-A","Active","1200 µF","±20%","10 V","-","8000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","992 mA @ 120 Hz","1.24 A @ 100 kHz","41 mOhms","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.650"" (16.50mm)","-","Through Hole","Radial, Can"
"https://industrial.panasonic.com/cdbs/www-data/pdf/RDF0000/ABA0000C1018.pdf","//media.digikey.com/Photos/Panasonic%20Photos/EEU-FM0J102.JPG","P12388-ND","EEU-FM1E471","Panasonic Electronic Components","Panasonic Electronic Components","CAP ALUM 470UF 20% 25V RADIAL","7,071","0.78","0","1","Bulk","FM-A","Active","470 µF","±20%","25 V","-","4000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","1.343 A @ 120 Hz","1.79 A @ 100 kHz","26 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.689"" (17.50mm)","-","Through Hole","Radial, Can"
"https://industrial.panasonic.com/ww/products/pt/aluminum-cap-lead/models/EEUFC1J181S","//media.digikey.com/Photos/Panasonic%20Photos/EEU-FC1E102.JPG","P10345-ND","EEU-FC1J181S","Panasonic Electronic Components","Panasonic Electronic Components","CAP ALUM 180UF 20% 63V RADIAL","10,842","1.23","0","1","Bulk","FC","Active","180 µF","±20%","63 V","-","5000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","663 mA @ 120 Hz","1.02 A @ 100 kHz","150 mOhms","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","0.591"" (15.00mm)","-","Through Hole","Radial, Can"
"https://www.we-online.com/katalog/datasheet/860160273013.pdf","//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WCAP-ATLL.jpg","732-9418-1-ND,732-9418-3-ND","860160273013","Würth Elektronik","Würth Elektronik","CAP ALUM 220UF 20% 10V RADIAL","1,507","0.19","0","1","Cut Tape (CT),Tape & Box (TB)","WCAP-ATLL","Active","220 µF","±20%","10 V","-","3000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","212.28 mA @ 120 Hz","366 mA @ 100 kHz","600 mOhms","0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)","-","Through Hole","Radial, Can"
"https://www.rubycon.co.jp/wp-content/uploads/catalog-aluminum/YXF.pdf","//media.digikey.com/Photos/Rubycon/50YXF22MEFC5X11.JPG","1189-2254-ND","35YXF33MEFC5X11","Rubycon","Rubycon","CAP ALUM 33UF 20% 35V RADIAL","2,957","0.31","0","1","Bulk","YXF","Active","33 µF","±20%","35 V","-","5000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","82.5 mA @ 120 Hz","150 mA @ 100 kHz","900 mOhms","0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)","-","Through Hole","Radial, Can"
